pick_id,arrival_time,probability,phasehint,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name
20191224.221250.87-S-CM.URMC.00.HH,2019-12-24 22:12:50.878393,0.62,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:12:50.048393,2019-12-24 22:12:51.188393,0.59,9.9,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221254.59-P-CM.PRA.00.HH,2019-12-24 22:12:54.598393,0.75,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:12:54.538393,2019-12-24 22:13:08.778393,0.99,17.4,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.221301.68-P-CM.ORTC.00.HH,2019-12-24 22:13:01.688393,0.38,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:13:00.768393,2019-12-24 22:13:23.528393,0.9,4.0,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed
20191224.221303.80-P-CM.PRA.00.HH,2019-12-24 22:13:03.808393,0.2,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:13:03.418393,2019-12-24 22:13:05.718393,0.51,,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.221304.61-S-CM.PRA.00.HH,2019-12-24 22:13:04.618393,0.78,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:13:03.418393,2019-12-24 22:13:05.718393,0.51,12.0,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.221304.63-S-CM.PRA.00.HH,2019-12-24 22:13:04.638393,0.79,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:12:54.538393,2019-12-24 22:13:08.778393,0.99,7.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.221316.96-S-CM.ORTC.00.HH,2019-12-24 22:13:16.968393,0.55,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:13:00.768393,2019-12-24 22:13:23.528393,0.9,9.9,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed
20191224.221537.73-P-CM.URMC.00.HH,2019-12-24 22:15:37.738393,0.65,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:15:37.718393,2019-12-24 22:15:43.168393,0.44,11.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221541.35-S-CM.URMC.00.HH,2019-12-24 22:15:41.358393,0.2,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:15:37.718393,2019-12-24 22:15:43.168393,0.44,8.4,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221555.16-S-CM.URMC.00.HH,2019-12-24 22:15:55.168393,0.06,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:15:54.088393,2019-12-24 22:15:55.738393,0.14,-2.9,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221612.43-P-CM.URMC.00.HH,2019-12-24 22:16:12.438393,0.12,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:16:12.458393,2019-12-24 22:16:17.308393,0.83,,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221616.03-S-CM.URMC.00.HH,2019-12-24 22:16:16.038393,0.4,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:16:12.458393,2019-12-24 22:16:17.308393,0.83,-2.9,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221656.46-P-CM.URMC.00.HH,2019-12-24 22:16:56.468393,0.46,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:16:56.218393,2019-12-24 22:17:05.498393,0.87,5.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221702.70-S-CM.URMC.00.HH,2019-12-24 22:17:02.708393,0.6,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:16:56.218393,2019-12-24 22:17:05.498393,0.87,10.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221723.22-P-CM.URMC.00.HH,2019-12-24 22:17:23.228393,0.85,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:17:23.148393,2019-12-24 22:17:28.318393,0.92,15.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221726.69-S-CM.URMC.00.HH,2019-12-24 22:17:26.698393,0.68,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:17:23.148393,2019-12-24 22:17:28.318393,0.92,8.7,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221732.02-P-CM.PRA.00.HH,2019-12-24 22:17:32.028393,0.22,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:17:32.448393,2019-12-24 22:17:47.478393,0.18,19.5,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.221738.84-P-CM.URMC.00.HH,2019-12-24 22:17:38.848393,0.16,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:17:38.718393,2019-12-24 22:17:43.948393,0.44,15.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221742.34-S-CM.URMC.00.HH,2019-12-24 22:17:42.348393,0.21,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:17:38.718393,2019-12-24 22:17:43.948393,0.44,8.7,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221742.49-S-CM.PRA.00.HH,2019-12-24 22:17:42.498393,0.08,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:17:32.448393,2019-12-24 22:17:47.478393,0.18,8.5,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.221757.36-P-CM.YOT.00.HH,2019-12-24 22:17:57.368393,0.09,P,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:17:54.858393,2019-12-24 22:18:40.408393,0.38,8.5,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.221759.52-P-CM.FLO2.00.HH,2019-12-24 22:17:59.528393,0.02,P,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:17:59.568393,2019-12-24 22:18:26.988393,0.14,7.4,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHN__20191224T210000Z__20191224T230000Z.mseed
20191224.221819.44-P-CM.URMC.00.HH,2019-12-24 22:18:19.448393,0.84,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:18:19.368393,2019-12-24 22:18:25.618393,0.89,12.4,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221823.73-S-CM.URMC.00.HH,2019-12-24 22:18:23.738393,0.24,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:18:19.368393,2019-12-24 22:18:25.618393,0.89,5.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221827.51-S-CM.YOT.00.HH,2019-12-24 22:18:27.518393,0.08,S,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:17:54.858393,2019-12-24 22:18:40.408393,0.38,5.3,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.221827.68-P-CM.PRA.00.HH,2019-12-24 22:18:27.688393,0.53,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:18:27.808393,2019-12-24 22:18:42.008393,0.47,10.1,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.221836.84-P-CM.CHI.00.HH,2019-12-24 22:18:36.848393,0.26,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:18:36.778393,2019-12-24 22:19:02.128393,0.51,6.4,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221837.67-S-CM.PRA.00.HH,2019-12-24 22:18:37.678393,0.2,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:18:27.808393,2019-12-24 22:18:42.008393,0.47,12.2,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.221854.16-S-CM.CHI.00.HH,2019-12-24 22:18:54.168393,0.1,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:18:36.778393,2019-12-24 22:19:02.128393,0.51,2.7,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221901.97-P-CM.PRA.00.HH,2019-12-24 22:19:01.978393,0.59,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:19:01.768393,2019-12-24 22:19:20.718393,0.74,10.1,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.221912.07-S-CM.PRA.00.HH,2019-12-24 22:19:12.078393,0.18,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:19:01.768393,2019-12-24 22:19:20.718393,0.74,12.3,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.221955.74-P-CM.URMC.00.HH,2019-12-24 22:19:55.748393,0.23,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:19:55.358393,2019-12-24 22:20:01.128393,0.73,5.9,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.221959.31-S-CM.URMC.00.HH,2019-12-24 22:19:59.318393,0.36,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:19:55.358393,2019-12-24 22:20:01.128393,0.73,10.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222004.03-P-CM.PRA.00.HH,2019-12-24 22:20:04.038393,0.72,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:20:03.848393,2019-12-24 22:20:18.428393,0.73,11.6,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.222014.25-S-CM.PRA.00.HH,2019-12-24 22:20:14.258393,0.35,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:20:03.848393,2019-12-24 22:20:18.428393,0.73,8.1,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.222120.85-P-CM.URMC.00.HH,2019-12-24 22:21:20.858393,0.61,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:21:20.818393,2019-12-24 22:21:26.938393,0.28,18.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222125.25-S-CM.URMC.00.HH,2019-12-24 22:21:25.258393,0.17,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:21:20.818393,2019-12-24 22:21:26.938393,0.28,11.3,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222129.03-P-CM.PRA.00.HH,2019-12-24 22:21:29.038393,0.71,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:21:28.828393,2019-12-24 22:21:43.128393,0.96,11.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.222138.96-S-CM.PRA.00.HH,2019-12-24 22:21:38.968393,0.61,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:21:28.828393,2019-12-24 22:21:43.128393,0.96,12.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.222209.50-P-CM.URMC.00.HH,2019-12-24 22:22:09.508393,0.44,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:22:07.198393,2019-12-24 22:22:15.668393,0.73,5.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222213.65-S-CM.URMC.00.HH,2019-12-24 22:22:13.658393,0.68,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:22:07.198393,2019-12-24 22:22:15.668393,0.73,10.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222217.79-P-CM.PRA.00.HH,2019-12-24 22:22:17.798393,0.82,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:22:17.708393,2019-12-24 22:22:32.148393,0.97,16.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.222227.94-S-CM.PRA.00.HH,2019-12-24 22:22:27.948393,0.58,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:22:17.708393,2019-12-24 22:22:32.148393,0.97,5.7,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.222248.25-P-CM.URMC.00.HH,2019-12-24 22:22:48.258393,0.47,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:22:47.568393,2019-12-24 22:22:53.988393,0.89,5.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222252.75-S-CM.URMC.00.HH,2019-12-24 22:22:52.758393,0.57,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:22:47.568393,2019-12-24 22:22:53.988393,0.89,10.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222255.85-P-CM.PRA.00.HH,2019-12-24 22:22:55.858393,0.75,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:22:55.778393,2019-12-24 22:23:10.268393,0.98,16.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.222304.51-P-CM.ORTC.00.HH,2019-12-24 22:23:04.518393,0.06,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:23:03.678393,2019-12-24 22:23:29.818393,0.32,2.2,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed
20191224.222306.06-S-CM.PRA.00.HH,2019-12-24 22:23:06.068393,0.61,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:22:55.778393,2019-12-24 22:23:10.268393,0.98,10.5,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.222322.38-S-CM.ORTC.00.HH,2019-12-24 22:23:22.388393,0.17,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:23:03.678393,2019-12-24 22:23:29.818393,0.32,6.9,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed
20191224.222429.82-P-CM.URMC.00.HH,2019-12-24 22:24:29.828393,0.68,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:24:29.668393,2019-12-24 22:24:35.668393,0.69,21.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222433.91-S-CM.URMC.00.HH,2019-12-24 22:24:33.918393,0.4,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:24:29.668393,2019-12-24 22:24:35.668393,0.69,11.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222438.75-P-CM.PRA.00.HH,2019-12-24 22:24:38.758393,0.79,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:24:38.648393,2019-12-24 22:24:53.968393,0.92,20.1,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.222445.69-P-CM.URMC.00.HH,2019-12-24 22:24:45.698393,0.05,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:24:45.718393,2019-12-24 22:24:50.538393,0.15,21.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222446.00-P-CM.ORTC.00.HH,2019-12-24 22:24:46.008393,0.88,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:24:45.928393,2019-12-24 22:25:14.768393,0.96,5.5,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed
20191224.222447.98-P-CM.CHI.00.HH,2019-12-24 22:24:47.988393,0.25,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:24:47.738393,2019-12-24 22:25:13.148393,0.87,2.5,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222449.41-S-CM.PRA.00.HH,2019-12-24 22:24:49.418393,0.5,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:24:38.648393,2019-12-24 22:24:53.968393,0.92,7.0,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.222449.67-S-CM.URMC.00.HH,2019-12-24 22:24:49.678393,0.04,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:24:45.718393,2019-12-24 22:24:50.538393,0.15,11.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222457.19-P-CM.GARC.00.HH,2019-12-24 22:24:57.198393,0.26,P,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:24:56.328393,2019-12-24 22:25:29.798393,0.95,4.7,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222504.04-P-CM.YOT.00.HH,2019-12-24 22:25:04.048393,0.17,P,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:25:02.028393,2019-12-24 22:25:42.008393,0.78,8.7,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.222504.40-S-CM.CHI.00.HH,2019-12-24 22:25:04.408393,0.15,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:24:47.738393,2019-12-24 22:25:13.148393,0.87,-0.9,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222506.24-S-CM.ORTC.00.HH,2019-12-24 22:25:06.248393,0.51,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:24:45.928393,2019-12-24 22:25:14.768393,0.96,7.0,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed
20191224.222506.35-P-CM.FLO2.00.HH,2019-12-24 22:25:06.358393,0.3,P,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:25:04.808393,2019-12-24 22:25:42.008393,0.63,12.9,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHN__20191224T210000Z__20191224T230000Z.mseed
20191224.222520.20-S-CM.GARC.00.HH,2019-12-24 22:25:20.208393,0.47,S,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:24:56.328393,2019-12-24 22:25:29.798393,0.95,11.5,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHN__20191224T205959Z__20191224T225959Z.mseed
20191224.222534.51-S-CM.YOT.00.HH,2019-12-24 22:25:34.518393,0.19,S,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:25:02.028393,2019-12-24 22:25:42.008393,0.78,10.1,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.222536.60-S-CM.FLO2.00.HH,2019-12-24 22:25:36.608393,0.17,S,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:25:04.808393,2019-12-24 22:25:42.008393,0.63,6.6,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHN__20191224T210000Z__20191224T230000Z.mseed
20191224.222617.83-P-CM.PRA.00.HH,2019-12-24 22:26:17.838393,0.68,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:26:17.578393,2019-12-24 22:26:31.898393,0.96,9.7,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
20191224.222626.62-P-CM.ORTC.00.HH,2019-12-24 22:26:26.628393,0.02,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:26:25.998393,2019-12-24 22:26:47.308393,0.17,2.6,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed
20191224.222627.71-S-CM.PRA.00.HH,2019-12-24 22:26:27.718393,0.45,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:26:17.578393,2019-12-24 22:26:31.898393,0.96,8.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed
