pick_id,arrival_time,probability,phasehint,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name,mseed_start_time,mseed_end_time,sampling_rate,sample,segment,segment_type
20191225.003714.18-P-CM.URMC.0.HH,2019-12-25 00:37:14.188393,0.5438185,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:20:03.247778,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1302000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2919,1302000,overlap
20191225.003717.54-P-CM.YOT.0.HH,2019-12-25 00:37:17.548393,0.56133103,P,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:12.099686,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHZ__20191224T230000Z__20191225T010000Z.mseed_582000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1753,582000,single
20191225.003717.57-P-CM.YOT.0.HH,2019-12-25 00:37:17.578393,0.84891653,P,CM,YOT,0,HH,PhaseNet,2023-01-18 15:18:56.047070,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHN__20191224T230000Z__20191225T010000Z.mseed_582000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1756,582000,single
20191225.003718.90-P-CM.PRA.0.HH,2019-12-25 00:37:18.908393,0.49528158,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:04.986971,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed_1305000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,389,1305000,overlap
20191225.003718.92-P-CM.PRA.0.HH,2019-12-25 00:37:18.928393,0.8394547,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:30.033352,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T230000Z__20191225T010000Z.mseed_1305000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,391,1305000,overlap
20191225.003719.79-S-CM.ORTC.0.HH,2019-12-25 00:37:19.798393,0.61573726,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:20:04.534354,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1305000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,480,1305000,overlap
20191225.003719.99-S-CM.ORTC.0.HH,2019-12-25 00:37:19.998393,0.6211818,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:50.721358,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1305000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,500,1305000,overlap
20191225.003729.28-S-CM.PRA.0.HH,2019-12-25 00:37:29.288393,0.682665,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:47.911939,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T230000Z__20191225T010000Z.mseed_1305000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1427,1305000,overlap
20191225.003729.30-S-CM.PRA.0.HH,2019-12-25 00:37:29.308393,0.55624,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:30.185352,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T230000Z__20191225T010000Z.mseed_1305000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1429,1305000,overlap
20191225.003729.32-S-CM.PRA.0.HH,2019-12-25 00:37:29.328393,0.79715735,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:05.434797,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed_1305000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1431,1305000,overlap
20191225.003734.18-P-CM.GARC.0.HH,2019-12-25 00:37:34.188393,0.37889513,P,CM,GARC,0,HH,PhaseNet,2023-01-18 15:19:30.255549,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1305000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1919,1305000,overlap
20191225.003736.64-P-CM.ORTC.0.HH,2019-12-25 00:37:36.648393,0.5012195,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:31.962781,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_1305000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2165,1305000,overlap
20191225.003741.69-P-CM.YOT.0.HH,2019-12-25 00:37:41.698393,0.4949846,P,CM,YOT,0,HH,PhaseNet,2023-01-18 15:18:56.122208,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHN__20191224T230000Z__20191225T010000Z.mseed_585000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1168,585000,single
20191225.003742.22-P-CM.ORTC.0.HH,2019-12-25 00:37:42.228393,0.31889835,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:20:04.441928,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1305000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2723,1305000,overlap
20191225.003742.31-P-CM.ORTC.0.HH,2019-12-25 00:37:42.318393,0.41467497,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:50.425438,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1305000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2732,1305000,overlap
20191225.003745.49-S-CM.ORTC.0.HH,2019-12-25 00:37:45.498393,0.78181446,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:31.793302,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_1308000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,50,1308000,overlap
20191225.003746.02-S-CM.ORTC.0.HH,2019-12-25 00:37:46.028393,0.65638024,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:20:04.298832,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1308000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,103,1308000,overlap
20191225.003746.56-S-CM.ORTC.0.HH,2019-12-25 00:37:46.568393,0.426906,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:50.525399,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1308000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,157,1308000,overlap
20191225.003746.85-P-CM.FLO2.0.HH,2019-12-25 00:37:46.858393,0.65042174,P,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:18:26.231506,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHZ__20191224T230000Z__20191225T010000Z.mseed_585000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1684,585000,single
20191225.003747.17-P-CM.FLO2.0.HH,2019-12-25 00:37:47.178393,0.49285796,P,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:19:51.498314,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHE__20191224T230000Z__20191225T010000Z.mseed_585000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1716,585000,single
20191225.003747.17-P-CM.FLO2.0.HH,2019-12-25 00:37:47.178393,0.5815188,P,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:19:08.835423,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHN__20191224T230000Z__20191225T010000Z.mseed_585000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1716,585000,single
20191225.003747.49-S-CM.YOT.0.HH,2019-12-25 00:37:47.498393,0.6360285,S,CM,YOT,0,HH,PhaseNet,2023-01-18 15:18:56.356191,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHN__20191224T230000Z__20191225T010000Z.mseed_585000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1748,585000,single
20191225.003747.80-S-CM.YOT.0.HH,2019-12-25 00:37:47.808393,0.35584658,S,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:12.239780,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHZ__20191224T230000Z__20191225T010000Z.mseed_585000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1779,585000,single
20191225.003751.56-S-CM.FLO2.0.HH,2019-12-25 00:37:51.568393,0.4479053,S,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:19:51.675629,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHE__20191224T230000Z__20191225T010000Z.mseed_585000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,2155,585000,single
20191225.003753.18-S-CM.FLO2.0.HH,2019-12-25 00:37:53.188393,0.30419174,S,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:18:26.538561,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHZ__20191224T230000Z__20191225T010000Z.mseed_585000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,2317,585000,single
20191225.003800.36-S-CM.GARC.0.HH,2019-12-25 00:38:00.368393,0.3948718,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:19:27.667117,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_1308000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1537,1308000,overlap
20191225.003800.47-S-CM.GARC.0.HH,2019-12-25 00:38:00.478393,0.5414574,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:46.106592,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1308000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1548,1308000,overlap
20191225.003813.73-S-CM.YOT.0.HH,2019-12-25 00:38:13.738393,0.50956905,S,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:12.033078,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHZ__20191224T230000Z__20191225T010000Z.mseed_588000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1372,588000,single
20191225.003813.86-S-CM.YOT.0.HH,2019-12-25 00:38:13.868393,0.5096327,S,CM,YOT,0,HH,PhaseNet,2023-01-18 15:18:56.354958,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHN__20191224T230000Z__20191225T010000Z.mseed_588000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1385,588000,single
20191225.003814.23-S-CM.YOT.0.HH,2019-12-25 00:38:14.238393,0.71624327,S,CM,YOT,0,HH,PhaseNet,2023-01-18 15:18:57.038124,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHE__20191224T230000Z__20191225T010000Z.mseed_588000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1422,588000,single
20191225.003814.40-S-CM.URMC.0.HH,2019-12-25 00:38:14.408393,0.35371155,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:20:03.220646,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1308000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2941,1308000,overlap
20191225.003814.55-P-CM.URMC.0.HH,2019-12-25 00:38:14.558393,0.49839708,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:17.852467,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1308000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2956,1308000,overlap
20191225.003817.58-S-CM.FLO2.0.HH,2019-12-25 00:38:17.588393,0.534021,S,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:19:58.048298,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHE__20191224T230000Z__20191225T010000Z.mseed_1311000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,257,1311000,overlap
20191225.003828.46-P-CM.URMC.0.HH,2019-12-25 00:38:28.468393,0.49330682,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:38.524407,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_588000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2847,588000,single
20191225.003832.52-S-CM.URMC.0.HH,2019-12-25 00:38:32.528393,0.59085315,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:20:03.392331,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1311000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1753,1311000,overlap
20191225.003832.96-S-CM.URMC.0.HH,2019-12-25 00:38:32.968393,0.6796272,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:17.940745,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1311000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1797,1311000,overlap
20191225.003850.54-P-CM.URMC.0.HH,2019-12-25 00:38:50.548393,0.75279826,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:02.370146,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_591000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2055,591000,single
20191225.003854.36-S-CM.URMC.0.HH,2019-12-25 00:38:54.368393,0.4804011,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:56.943152,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_591000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2437,591000,single
20191225.003854.38-S-CM.URMC.0.HH,2019-12-25 00:38:54.388393,0.49263424,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:02.665096,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_591000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2439,591000,single
20191225.003902.07-P-CM.ORTC.0.HH,2019-12-25 00:39:02.078393,0.65643,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:20:04.394153,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1314000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1708,1314000,overlap
20191225.003905.51-S-CM.ORTC.0.HH,2019-12-25 00:39:05.518393,0.6425092,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:20:04.593240,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1314000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2052,1314000,overlap
20191225.003905.56-S-CM.ORTC.0.HH,2019-12-25 00:39:05.568393,0.31079835,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:50.676092,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1314000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2057,1314000,overlap
20191225.003908.44-S-CM.URMC.0.HH,2019-12-25 00:39:08.448393,0.53465635,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:02.640483,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_594000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,845,594000,single
20191225.003909.86-S-CM.PRA.0.HH,2019-12-25 00:39:09.868393,0.35090065,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:39.296169,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T230000Z__20191225T010000Z.mseed_594000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,985,594000,single
20191225.003919.69-P-CM.GARC.0.HH,2019-12-25 00:39:19.698393,0.5136242,P,CM,GARC,0,HH,PhaseNet,2023-01-18 15:19:21.771470,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_594000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1970,594000,single
20191225.003927.88-P-CM.GARC.0.HH,2019-12-25 00:39:27.888393,0.43017995,P,CM,GARC,0,HH,PhaseNet,2023-01-18 15:19:21.772080,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_594000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2789,594000,single
20191225.003940.27-P-CM.GARC.0.HH,2019-12-25 00:39:40.278393,0.32547343,P,CM,GARC,0,HH,PhaseNet,2023-01-18 15:19:30.442892,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1317000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2528,1317000,overlap
20191225.003942.26-P-CM.GARC.0.HH,2019-12-25 00:39:42.268393,0.50867015,P,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:46.481655,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1317000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2727,1317000,overlap
20191225.003946.88-S-CM.GARC.0.HH,2019-12-25 00:39:46.888393,0.458258,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:19:30.622746,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1320000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,189,1320000,overlap
20191225.003958.65-P-CM.URMC.0.HH,2019-12-25 00:39:58.658393,0.9821116,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:38.628127,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_597000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2866,597000,single
20191225.003958.68-P-CM.URMC.0.HH,2019-12-25 00:39:58.688393,0.96514654,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:02.335535,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_597000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2869,597000,single
20191225.003958.72-P-CM.URMC.0.HH,2019-12-25 00:39:58.728393,0.94382316,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:56.499300,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_597000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2873,597000,single
20191225.004002.56-S-CM.URMC.0.HH,2019-12-25 00:40:02.568393,0.5757556,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:47.248243,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_1320000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1757,1320000,overlap
20191225.004002.64-S-CM.URMC.0.HH,2019-12-25 00:40:02.648393,0.45162973,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:20:03.396556,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1320000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1765,1320000,overlap
20191225.004002.88-S-CM.URMC.0.HH,2019-12-25 00:40:02.888393,0.6034576,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:18.013459,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1320000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1789,1320000,overlap
20191225.004007.31-P-CM.PRA.0.HH,2019-12-25 00:40:07.318393,0.94847846,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:25.473821,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T230000Z__20191225T010000Z.mseed_600000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,730,600000,single
20191225.004007.31-P-CM.PRA.0.HH,2019-12-25 00:40:07.318393,0.94652486,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:57.289331,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed_600000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,730,600000,single
20191225.004007.33-P-CM.PRA.0.HH,2019-12-25 00:40:07.338393,0.9607158,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:39.413189,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T230000Z__20191225T010000Z.mseed_600000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,732,600000,single
20191225.004014.50-P-CM.ORTC.0.HH,2019-12-25 00:40:14.508393,0.43140817,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:31.773125,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_1320000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2951,1320000,overlap
20191225.004015.06-P-CM.URMC.0.HH,2019-12-25 00:40:15.068393,0.4828039,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:20:03.357253,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1323000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,7,1323000,overlap
20191225.004017.55-S-CM.PRA.0.HH,2019-12-25 00:40:17.558393,0.7318153,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:39.834891,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T230000Z__20191225T010000Z.mseed_600000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1754,600000,single
20191225.004017.62-P-CM.PRA.0.HH,2019-12-25 00:40:17.628393,0.46055767,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:57.289970,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed_600000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,1761,600000,single
20191225.004023.34-S-CM.PRA.0.HH,2019-12-25 00:40:23.348393,0.51106644,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:39.835560,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T230000Z__20191225T010000Z.mseed_600000,2019-12-24 23:00:00.018393,2019-12-25 01:00:00.018393,100.0,2333,600000,single
20191225.004024.84-S-CM.URMC.0.HH,2019-12-25 00:40:24.848393,0.5234162,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:47.080214,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_1323000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,985,1323000,overlap
